성별코드,만연령,만연령_제곱,교육정도_학력구분코드,교육정도_계열코드,혼인상태코드,연령_20대초반,연령_20대후반,연령_30대초반,연령_30대후반,여성기혼,남성미혼,여성미혼,고졸이하,전문대졸,대졸이상,이공계,인문사회,직업교육및직장체험_취업관련시험준비분야코드,연령계층코드,직업교육및직장체험_직업교육수혜구분코드,출생연도,가구주관계코드,가장최근학교_졸업및중퇴연월,가장최근학교_입학및편입연월,직업교육및직장체험_재학휴학중직장체험여부,가장최근학교_년제수,가장최근학교_편입경험유무,직업교육및직장체험_취업관련시험준비여부,최근직장_전공관련성코드,가장최근학교_휴학경험유무,조사연월,연령대,진성쉬었음,취업여부,취업예측확률,단절위험_환경평균,정책유형,재연결지수,지원필요도점수
1,21,441,5,91,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,2001,3,0,202003,2,0,0,2,0,0,202305,20-24,0,0,0.031039944090245075,0.492572976263481,고착형 단절 위험군,0.174,0.6355
2,26,676,5,40,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,1,1996,3,201902,201503,1,4,2,2,2,2,202305,25-29,0,1,0.8775631364910258,0.15422315360960995,안정군,0.868,0.1447
2,39,1521,5,70,2,0,0,0,1,1,0,0,0,0,1,1,0,0,5,0,1982,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.5958721642994972,0.31144141770894623,고착형 단절 위험군,0.624,0.3392
1,34,1156,5,60,2,0,0,1,0,0,0,0,0,0,1,1,0,0,4,1,1986,1,201002,200503,1,4,2,2,1,1,202105,30-34,0,1,0.9775061556719725,0.05925964304922146,안정군,0.966,0.0482
2,39,1521,5,40,2,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,1982,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.5958721642994972,0.31144141770894623,고착형 단절 위험군,0.624,0.3392
2,37,1369,5,40,2,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,1986,2,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.5958721642994972,0.30263997373455936,취업취약 비단절군,0.626,0.3331
2,24,576,5,30,1,1,0,0,0,0,0,1,0,0,1,0,1,6,2,1,1997,3,202002,201503,2,4,2,1,0,1,202105,20-24,1,0,0.0,0.3957577582143863,취업취약 비단절군,0.181,0.577
2,21,441,5,21,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1999,8,0,201803,1,0,0,2,0,0,202105,20-24,0,1,0.46999389499389504,0.3957577582143863,안정군,0.51,0.436
2,39,1521,3,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,5,0,1983,2,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.5034703456834605,0.30263997373455936,취업취약 비단절군,0.562,0.3608
2,39,1521,4,60,2,0,0,0,1,1,0,0,0,1,0,1,0,0,5,0,1982,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.5212258766654065,0.31144141770894623,고착형 단절 위험군,0.571,0.3616
2,37,1369,3,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,5,0,1984,2,0,0,0,0,0,0,0,0,202205,35-39,0,0,0.5034703456834605,0.31144141770894623,고착형 단절 위험군,0.559,0.367
2,36,1296,5,91,2,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,1985,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.5911063556969941,0.31144141770894623,고착형 단절 위험군,0.62,0.3407
2,26,676,5,100,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,2,1994,3,202002,201403,1,4,2,2,2,1,202105,25-29,0,1,0.878978989130112,0.16095345897786528,재연결 가능 단절군,0.867,0.149
2,32,1024,5,22,4,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1,1990,1,201312,200908,2,4,2,2,4,2,202205,30-34,0,0,0.8707707176437826,0.2345583864473848,재연결 가능 단절군,0.839,0.203
1,29,841,5,70,2,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,1991,2,201702,201203,1,4,1,2,3,2,202105,25-29,0,1,0.9623729400913628,0.1237875978263681,안정군,0.937,0.0979
1,35,1225,3,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,5,0,1986,2,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.7834844673559799,0.04956351335007309,안정군,0.834,0.0996
2,37,1369,5,40,1,0,0,0,1,0,0,1,0,0,1,0,1,0,5,0,1985,3,0,0,0,0,0,0,0,0,202205,35-39,0,0,0.7675233501101362,0.31144141770894623,재연결 가능 단절군,0.744,0.2878
2,26,676,4,92,2,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,1996,2,201702,201503,1,2,2,2,4,2,202205,25-29,0,0,0.6468729112179382,0.15633791231367275,재연결 가능 단절군,0.706,0.2154
1,32,1024,5,40,1,0,0,1,0,0,1,0,0,0,1,0,1,0,4,2,1989,1,201608,200903,1,4,2,2,1,1,202205,30-34,0,1,0.9616040548885154,0.05785455694967152,안정군,0.956,0.052
1,33,1089,3,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,4,1,1988,1,201002,200703,2,3,2,2,1,2,202205,30-34,0,1,0.878978989130112,0.05785455694967152,안정군,0.898,0.0768
1,28,784,3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,1,1994,3,201302,201003,2,3,2,2,1,2,202305,25-29,0,1,0.7624965590401569,0.12123110098163072,안정군,0.797,0.1561
2,22,484,5,30,1,1,0,0,0,0,0,1,0,0,1,0,1,1,2,1,1999,3,0,201803,1,0,0,1,0,0,202205,20-24,0,0,0.3490815895206283,0.38198034766775535,안정군,0.43,0.4627
1,29,841,5,100,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,1,1991,3,201006,201003,2,0,0,2,1,0,202105,25-29,0,1,0.8166052776694902,0.1237875978263681,안정군,0.834,0.1417
2,32,1024,4,92,2,0,0,1,0,1,0,0,0,1,0,0,0,0,4,1,1988,2,200902,200703,2,2,2,2,3,2,202105,30-34,0,0,0.5285444905603794,0.24230136139123576,고착형 단절 위험군,0.597,0.311
1,28,784,5,70,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1994,3,201402,201303,2,0,0,2,0,0,202205,25-29,1,0,0.015548567435359886,0.12326704184888362,취업취약 비단절군,0.274,0.3816
2,38,1444,3,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,5,0,1982,2,0,0,0,0,0,0,0,0,202105,35-39,0,0,0.5034703456834605,0.31559084187742065,고착형 단절 위험군,0.558,0.3699
1,25,625,4,92,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3,2,1995,3,202002,201803,1,2,1,2,4,1,202105,25-29,0,1,0.9320790905441991,0.1237875978263681,안정군,0.915,0.107
2,21,441,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,2,2,2002,8,202102,201803,1,3,2,2,1,2,202305,20-24,0,1,0.7972440844796774,0.3752915844640742,안정군,0.745,0.3235
2,29,841,5,91,2,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,1991,2,201402,201003,1,4,2,2,4,2,202105,25-29,0,1,0.7220839810715086,0.16095345897786528,재연결 가능 단절군,0.757,0.196
2,36,1296,4,21,2,0,0,0,1,1,0,0,0,1,0,0,0,0,5,0,1985,2,0,0,0,0,0,0,0,0,202105,35-39,0,0,0.5034703456834605,0.31559084187742065,고착형 단절 위험군,0.558,0.3699
1,24,576,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,6,2,1,1999,3,201802,201503,2,3,2,1,0,2,202305,20-24,1,0,0.0,0.492572976263481,고착형 단절 위험군,0.152,0.6448
1,27,729,5,40,1,0,1,0,0,0,1,0,0,0,1,0,1,0,3,2,1993,3,0,201203,1,0,0,2,0,0,202105,25-29,0,1,0.5911063556969941,0.1237875978263681,취업취약 비단절군,0.677,0.2093
2,24,576,4,70,1,1,0,0,0,0,0,1,0,1,0,1,0,0,2,1,1996,3,201702,201403,2,3,2,2,3,2,202105,20-24,0,1,0.8805847054803188,0.3957577582143863,안정군,0.798,0.3129
2,34,1156,4,21,2,0,0,1,0,1,0,0,0,1,0,0,0,0,4,2,1988,2,200902,200703,1,2,2,2,2,2,202305,30-34,0,1,0.5303975938371237,0.22887157543852418,취업취약 비단절군,0.603,0.3011
1,26,676,3,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,1997,3,201902,201603,2,3,2,2,0,2,202305,25-29,0,0,0.0,0.12123110098163072,취업취약 비단절군,0.264,0.3849
1,25,625,4,100,1,0,1,0,0,0,1,0,0,1,0,0,0,3,3,3,1995,8,201502,201303,1,2,2,1,1,2,202105,25-29,0,1,0.30468834274208045,0.1237875978263681,취업취약 비단절군,0.476,0.2952
1,31,961,3,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,4,1,1992,1,201002,200703,1,3,2,2,4,2,202305,30-34,0,1,0.950480728689609,0.058942503480726716,안정군,0.948,0.0561
1,38,1444,3,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,1983,1,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.9661481369943129,0.05014325784812647,안정군,0.961,0.0453
2,36,1296,5,92,2,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,1984,2,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.5911063556969941,0.31559084187742065,고착형 단절 위험군,0.619,0.3436
1,27,729,5,30,1,0,1,0,0,0,1,0,0,0,1,0,1,0,3,1,1994,1,201702,201303,1,4,2,2,2,2,202205,25-29,0,1,0.9404818397557718,0.12326704184888362,안정군,0.921,0.1041
1,32,1024,3,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,4,1,1991,1,201002,200703,2,3,2,2,1,2,202305,30-34,0,1,0.8775631364910258,0.058942503480726716,안정군,0.897,0.078
2,23,529,4,70,1,1,0,0,0,0,0,1,0,1,0,1,0,0,2,1,1997,3,201802,201603,2,2,2,2,3,2,202105,20-24,0,1,0.887412724069871,0.3957577582143863,안정군,0.802,0.3108
1,38,1444,6,40,2,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,1984,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.9833207439805657,0.05220923441143611,안정군,0.973,0.0416
1,31,961,4,40,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,4,1990,3,201402,201003,1,2,2,2,4,1,202105,30-34,0,1,0.9134766420827019,0.05925964304922146,안정군,0.922,0.0674
1,39,1521,4,70,2,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,1981,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9696913239001478,0.04956351335007309,안정군,0.964,0.0438
2,39,1521,4,50,2,0,0,0,1,1,0,0,0,1,0,1,0,0,5,0,1984,2,0,0,0,0,0,0,0,0,202305,35-39,0,0,0.5227118319908787,0.30263997373455936,취업취약 비단절군,0.575,0.355
1,20,400,4,100,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2002,3,202108,202003,2,0,0,2,1,0,202305,20-24,0,0,0.8127796703378881,0.492572976263481,재연결 가능 단절군,0.721,0.401
1,28,784,5,22,1,0,1,0,0,0,1,0,0,0,1,0,1,0,3,1,1994,3,201802,201403,1,4,2,2,3,2,202205,25-29,0,1,0.9188749321411008,0.12326704184888362,안정군,0.906,0.1106
1,29,841,5,30,1,0,1,0,0,0,1,0,0,0,1,0,1,7,3,2,1993,1,202102,201203,1,4,2,1,2,1,202205,25-29,0,0,0.6064762363169968,0.12326704184888362,취업취약 비단절군,0.688,0.2043
2,27,729,5,21,1,0,1,0,0,0,0,1,0,0,1,0,0,7,3,3,1993,3,201808,201603,1,4,1,1,1,2,202105,25-29,1,0,0.34013040923016863,0.16095345897786528,고착형 단절 위험군,0.49,0.3106
2,34,1156,6,22,1,0,0,1,0,0,0,1,0,0,1,0,1,0,4,2,1988,1,201902,201603,1,2,2,2,3,2,202205,30-34,0,1,0.9617315574053196,0.2345583864473848,재연결 가능 단절군,0.903,0.1757
1,27,729,5,70,1,0,1,0,0,0,1,0,0,0,1,1,0,2,3,1,1993,1,202002,201303,2,4,2,1,1,1,202105,25-29,0,0,0.5486732880493341,0.1237875978263681,취업취약 비단절군,0.647,0.222
2,32,1024,4,100,2,0,0,1,0,1,0,0,0,1,0,0,0,0,4,1,1990,2,201102,200903,1,2,2,2,1,2,202205,30-34,0,0,0.5435794555953444,0.2345583864473848,고착형 단절 위험군,0.61,0.3011
2,21,441,4,92,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1999,3,0,201803,2,0,0,2,0,0,202105,20-24,0,0,0.10296677122153873,0.3957577582143863,취업취약 비단절군,0.253,0.5461
2,37,1369,5,50,2,0,0,0,1,1,0,0,0,0,1,1,0,0,5,0,1986,2,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.5958721642994972,0.30263997373455936,취업취약 비단절군,0.626,0.3331
1,25,625,5,91,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,2,1995,3,202002,201403,1,4,2,2,4,1,202105,25-29,0,1,0.950480728689609,0.1237875978263681,안정군,0.928,0.1015
1,25,625,5,40,1,0,1,0,0,0,1,0,0,0,1,0,1,6,3,1,1996,5,0,201503,1,0,0,1,0,0,202105,25-29,0,0,0.1155514520305186,0.1237875978263681,취업취약 비단절군,0.344,0.352
2,23,529,5,60,1,1,0,0,0,0,0,1,0,0,1,1,0,3,2,2,1998,3,202103,201803,1,4,2,1,0,2,202205,20-24,1,0,0.0,0.38198034766775535,취업취약 비단절군,0.185,0.5674
2,38,1444,4,60,1,0,0,0,1,0,0,1,0,1,0,1,0,0,5,0,1983,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.8448940722580621,0.31559084187742065,재연결 가능 단절군,0.797,0.2674
2,36,1296,3,1,2,0,0,0,1,1,0,0,1,0,0,0,1,0,5,0,1984,1,0,0,0,0,0,0,0,0,202105,35-39,0,0,0.676327423332868,0.31559084187742065,재연결 가능 단절군,0.679,0.318
2,23,529,5,22,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2,1,1998,1,0,201703,1,0,0,2,0,0,202205,20-24,0,0,0.5316871724766462,0.38198034766775535,안정군,0.558,0.4079
1,37,1369,5,70,1,0,0,0,1,0,1,0,0,0,1,1,0,0,5,0,1983,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9188749321411008,0.04956351335007309,안정군,0.928,0.059
2,28,784,4,70,1,0,1,0,0,0,0,1,0,1,0,1,0,0,3,1,1994,3,201802,201603,2,2,2,2,3,2,202205,25-29,0,1,0.9120006599419136,0.15633791231367275,재연결 가능 단절군,0.891,0.1358
1,30,900,5,21,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4,1,1993,3,202002,201603,1,4,2,2,2,2,202305,30-34,0,1,0.878978989130112,0.058942503480726716,안정군,0.898,0.0776
1,29,841,4,100,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1,1991,1,201402,201203,1,2,2,2,4,2,202105,25-29,0,1,0.9696352091124384,0.1237875978263681,안정군,0.942,0.0958
2,29,841,4,100,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,1994,3,201502,201303,1,2,2,2,1,2,202305,25-29,0,1,0.8631608055734389,0.15422315360960995,안정군,0.858,0.149
1,20,400,5,40,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1,2003,3,0,202203,1,0,0,2,0,0,202305,20-24,0,0,0.41254525201893627,0.492572976263481,재연결 가능 단절군,0.441,0.521
1,30,900,3,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,4,1,1993,1,201006,200903,2,0,0,2,1,0,202305,30-34,0,0,0.8631608055734389,0.058942503480726716,안정군,0.887,0.0823
2,20,400,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1,2003,3,202202,201903,2,3,2,2,1,2,202305,20-24,0,0,0.683556710087092,0.3752915844640742,안정군,0.666,0.3576
1,32,1024,4,100,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,1,1990,1,201202,201003,1,2,2,2,1,2,202305,30-34,0,1,0.8955103255636483,0.058942503480726716,안정군,0.909,0.0726
2,36,1296,5,40,2,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,1984,2,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.5958721642994972,0.31559084187742065,고착형 단절 위험군,0.622,0.3422
1,20,400,5,40,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,2,2002,3,0,202103,1,0,0,2,0,0,202205,20-24,0,0,0.42723587642942484,0.4803533520422679,안정군,0.455,0.5081
2,33,1089,5,50,2,0,0,1,0,1,0,0,0,0,1,1,0,0,4,2,1989,2,201402,201003,1,4,1,2,1,1,202205,30-34,0,1,0.6754576659038903,0.2345583864473848,고착형 단절 위험군,0.702,0.2616
1,37,1369,5,70,2,0,0,0,1,0,0,0,0,0,1,1,0,0,5,0,1984,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9780817898975388,0.04956351335007309,안정군,0.97,0.0413
1,30,900,3,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,4,1,1993,1,201102,200803,2,3,2,2,2,2,202305,30-34,0,1,0.9489746640923237,0.058942503480726716,안정군,0.947,0.0566
2,26,676,5,91,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1,1996,3,202002,201603,1,4,2,2,4,2,202305,25-29,0,1,0.950480728689609,0.15422315360960995,안정군,0.919,0.1228
2,36,1296,5,22,1,0,0,0,1,0,0,1,0,0,1,0,1,0,5,0,1986,3,0,0,0,0,0,0,0,0,202305,35-39,0,0,0.7569006875962208,0.30263997373455936,안정군,0.739,0.2848
2,38,1444,5,91,2,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,1984,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.5958721642994972,0.31144141770894623,고착형 단절 위험군,0.624,0.3392
1,23,529,4,70,1,1,0,0,0,0,1,0,0,1,0,1,0,3,2,1,1999,3,202203,201803,2,0,0,1,1,0,202305,20-24,0,1,0.4034331518451301,0.492572976263481,재연결 가능 단절군,0.435,0.5238
1,23,529,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,1,2000,8,201902,201603,2,3,2,2,1,2,202305,20-24,0,1,0.7664648130084109,0.492572976263481,재연결 가능 단절군,0.689,0.4149
1,34,1156,3,3,1,0,0,1,0,0,1,0,1,0,0,1,0,0,4,1,1988,1,200702,200403,2,3,2,2,4,2,202305,30-34,0,1,0.9489899546122014,0.058942503480726716,안정군,0.947,0.0566
2,36,1296,7,30,2,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,1986,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.5873329673159854,0.31144141770894623,고착형 단절 위험군,0.618,0.3418
1,27,729,5,70,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1993,1,201802,201203,1,4,2,2,4,1,202105,25-29,0,1,0.9833207439805657,0.1237875978263681,안정군,0.951,0.0917
1,21,441,3,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,2,1,1999,3,201802,201503,2,3,2,2,3,2,202105,20-24,0,1,0.8490610693627295,0.4858207213569005,재연결 가능 단절군,0.749,0.3854
2,39,1521,5,91,2,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,1983,4,0,0,0,0,0,0,0,0,202305,35-39,0,0,0.5788860487268093,0.30263997373455936,취업취약 비단절군,0.614,0.3382
1,39,1521,3,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,5,0,1984,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.8690891373252315,0.05220923441143611,안정군,0.893,0.0758
1,32,1024,5,70,2,0,0,1,0,0,0,0,0,0,1,1,0,0,4,3,1988,1,201402,200703,1,4,2,2,4,1,202105,30-34,0,1,1.0,0.05925964304922146,안정군,0.982,0.0415
2,29,841,4,100,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,1993,3,202102,201903,1,2,2,2,4,2,202305,25-29,0,1,0.9357705056892254,0.15422315360960995,안정군,0.909,0.1272
1,34,1156,5,100,2,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1988,1,201302,201103,1,4,1,2,3,1,202305,30-34,0,1,0.9833207439805657,0.058942503480726716,안정군,0.971,0.0463
1,34,1156,5,91,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4,1,1986,3,201002,200603,1,4,2,2,1,2,202105,30-34,0,1,0.8879762774616489,0.05925964304922146,안정군,0.904,0.0751
1,26,676,4,70,1,0,1,0,0,0,1,0,0,1,0,1,0,0,3,1,1994,3,201502,201303,2,2,2,2,1,2,202105,25-29,0,1,0.8207722747741576,0.1237875978263681,안정군,0.837,0.1404
2,28,784,5,91,2,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1,1995,2,201602,201203,1,4,2,2,4,2,202305,25-29,0,1,0.7734754705048777,0.15422315360960995,안정군,0.795,0.1759
1,39,1521,5,40,2,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,1981,1,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.9755878825453319,0.04956351335007309,안정군,0.968,0.042
1,24,576,5,91,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1996,1,202102,201503,1,6,2,2,4,2,202105,20-24,0,0,0.9674396488573501,0.4858207213569005,재연결 가능 단절군,0.831,0.3498
2,20,400,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,2,1,2003,3,202202,201903,2,3,2,2,0,2,202305,20-24,0,0,0.0,0.3752915844640742,취업취약 비단절군,0.187,0.5627
2,37,1369,3,3,2,0,0,0,1,1,0,0,1,0,0,1,0,0,5,0,1983,2,0,0,0,0,0,0,0,0,202105,35-39,0,1,0.5034703456834605,0.31559084187742065,고착형 단절 위험군,0.558,0.3699
2,27,729,5,40,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,1,1993,1,201708,201203,1,4,2,2,3,1,202105,25-29,0,1,0.9585939362367788,0.16095345897786528,재연결 가능 단절군,0.923,0.1251
1,23,529,4,70,1,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1997,3,201902,201503,2,2,2,2,3,1,202105,20-24,0,1,0.878978989130112,0.4858207213569005,재연결 가능 단절군,0.77,0.3764
1,37,1369,3,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,1986,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.9662091016706622,0.05220923441143611,안정군,0.961,0.0467
2,37,1369,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,1985,1,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.6064762363169968,0.31144141770894623,고착형 단절 위험군,0.631,0.3361
1,34,1156,5,70,1,0,0,1,0,0,1,0,0,0,1,1,0,0,4,3,1988,3,200905,200703,1,0,0,2,2,0,202305,30-34,0,1,0.8775631364910258,0.058942503480726716,안정군,0.897,0.078
1,38,1444,3,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0,5,0,1984,1,0,0,0,0,0,0,0,0,202205,35-39,0,0,0.8851730485613695,0.05014325784812647,안정군,0.905,0.0695
1,25,625,4,40,1,0,1,0,0,0,1,0,0,1,0,0,1,8,3,1,1996,3,201902,201503,1,2,2,1,2,1,202105,25-29,1,0,0.32078517113493055,0.1237875978263681,취업취약 비단절군,0.487,0.2904
1,38,1444,4,100,2,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1984,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.9670803370838822,0.05220923441143611,안정군,0.961,0.0464
2,27,729,4,92,2,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,1994,2,201502,201303,1,2,1,2,4,2,202105,25-29,0,1,0.6640601503759399,0.16095345897786528,재연결 가능 단절군,0.717,0.2134
2,24,576,5,50,1,1,0,0,0,0,0,1,0,0,1,1,0,3,2,1,1999,3,0,201903,1,0,0,1,0,0,202305,20-24,0,0,0.30501493556248166,0.3752915844640742,안정군,0.401,0.4712
2,31,961,4,21,4,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,1991,4,201202,201003,2,2,2,2,3,2,202305,30-34,0,1,0.7851355632757743,0.22887157543852418,안정군,0.781,0.2247
1,26,676,3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,3,1,1996,1,201502,201203,2,3,2,2,1,2,202305,25-29,0,1,0.8716348047392332,0.12123110098163072,안정군,0.874,0.1234
1,28,784,5,40,1,0,1,0,0,0,1,0,0,0,1,0,1,0,3,1,1992,3,201702,201103,2,4,2,2,4,1,202105,25-29,0,1,0.9613048700258946,0.1237875978263681,안정군,0.936,0.0983
2,27,729,4,91,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,1995,3,201602,201403,1,2,2,2,3,2,202305,25-29,0,1,0.878978989130112,0.15422315360960995,안정군,0.869,0.1443
2,27,729,5,22,1,0,1,0,0,0,0,1,0,0,1,0,1,0,3,1,1994,5,201802,201502,2,4,2,2,3,2,202205,25-29,0,1,0.9197006471372364,0.15633791231367275,재연결 가능 단절군,0.897,0.1335
2,38,1444,5,40,2,0,0,0,1,1,0,0,0,0,1,0,1,0,5,0,1985,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.7972440844796774,0.30263997373455936,안정군,0.767,0.2727
2,26,676,3,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,3,1,1996,3,201502,201203,2,3,2,2,2,2,202305,25-29,0,1,0.7781308902713554,0.15422315360960995,안정군,0.798,0.1745
2,30,900,6,21,2,0,0,1,0,1,0,0,0,0,1,0,0,0,4,1,1990,2,0,201603,2,0,0,2,0,0,202105,30-34,0,1,0.17926964478688615,0.24230136139123576,고착형 단절 위험군,0.353,0.4158
2,21,441,5,50,1,1,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1999,1,0,201803,1,0,0,2,0,0,202105,20-24,0,1,0.5316871724766462,0.3957577582143863,안정군,0.553,0.4175
2,35,1225,2,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,1987,2,0,0,0,0,0,0,0,0,202205,35-39,0,1,0.5285444905603794,0.31144141770894623,고착형 단절 위험군,0.577,0.3594
2,31,961,3,3,2,0,0,1,0,1,0,0,1,0,0,1,0,0,4,1,1990,2,200902,200603,2,3,2,2,1,2,202105,30-34,0,0,0.4799105215771882,0.24230136139123576,고착형 단절 위험군,0.563,0.3256
2,35,1225,5,10,2,0,0,0,1,1,0,0,0,0,1,0,0,0,5,0,1988,2,0,0,0,0,0,0,0,0,202305,35-39,0,0,0.5394064843659859,0.30263997373455936,취업취약 비단절군,0.587,0.35
1,36,1296,5,22,2,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,1986,1,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.9700563947003576,0.05220923441143611,안정군,0.963,0.0455
2,27,729,6,10,1,0,1,0,0,0,0,1,0,0,1,0,0,0,3,1,1994,3,0,202003,1,0,0,2,0,0,202205,25-29,0,0,0.6943631806789702,0.15633791231367275,재연결 가능 단절군,0.739,0.2011
1,28,784,4,70,1,0,1,0,0,0,1,0,0,1,0,1,0,0,3,1,1994,3,201702,201203,1,2,2,2,4,1,202205,25-29,0,1,0.9616040548885154,0.12326704184888362,안정군,0.936,0.0978
1,36,1296,6,40,1,0,0,0,1,0,1,0,0,0,1,0,1,0,5,0,1986,3,0,0,0,0,0,0,0,0,202305,35-39,0,1,0.7945443435990192,0.05220923441143611,안정군,0.841,0.0982
2,20,400,5,80,1,1,0,0,0,0,0,1,0,0,1,1,0,0,2,1,2001,3,0,202003,2,0,0,2,0,0,202205,20-24,0,0,0.07060117982368928,0.38198034766775535,취업취약 비단절군,0.235,0.5462
1,33,1089,5,30,2,0,0,1,0,0,0,0,0,0,1,0,1,0,4,2,1988,1,201407,200703,1,4,2,2,3,1,202105,30-34,0,1,0.9863763786976424,0.05925964304922146,안정군,0.973,0.0456
